author,published,site_url,label,title_without_stopwords,text_without_stopwords
Edjenner,2016-11-07T22:34:36.822+02:00,100percentfedup.com,Real,Yikes! Hillary rails and pulls a Howard Dean.,"Comedian from Spain says if Trump wins, he's leaving the country. The case threatens the country - if you don't love the country, then leave, says Kelly Michael. Weirdly, Trump is charming. Neve Campbell from House of Cards actress is going to Canada for honesty. It's terrifying, according to Huffington. Barry Diller, founder of IAC Interactive, says unspecified things about Donald Trump. He doesn't love this country and will join the resistance, according to Bloomberg. Lena Dunham, creator of Girls, is threatening to move to Vancouver. Matrix awards winner Keegan-Michael Key, star of Key & Peele, is going to Canada in 10 minutes from Detroit. That's according to TMZ. Chloe Sevigny, actress and guest star of Portlandia, chose Nova Scotia. When answered simply 'Nova Scotia' to the question of where she'd go if Trump gets elected, Sharpton, the activist, said Donald Trump will be the nominee and anyone should also be reserving a ticket if he wins, according to a press conference. Natasha Lyonne, actress from Orange Is the New Black, said she'd go to a mental hospital. 'If this country is ill, then I'll go to a mental hospital. If you're not sick about what's happening, then you're sick,' she said. Eddie Griffin, comedian, said he's going to Africa. 'He's making money off us and he's ignorant. If Trump wins, I'm moving to Africa,' he said. Vlad, Spike Lee, director of Malcolm X, said Brooklyn. 'If Trump wins, hell - I'm moving back to the republic of Brooklyn, New York,' according to Vanity Fair. Amber Rose, model, said unspecified location. 'I can't stay here and I'm moving. I can't stay here. I'm taking my son,' according to Us Weekly. Samuel L. Jackson, actor, said South Africa. 'He's running on hate and popularity. C'mon.' Cher said Jupiter. 'If he gets elected, I'm moving to Jupiter,' she tweeted. George Lopez, comedian and star of George Lopez, said Mexico. 'If he wins, I won't worry about immigration. I'll be in Mexico,' according to TMZ. Barbra Streisand, singer, said Australia or Canada. 'I just can't believe this is happening in my country. If he wins, I'll probably move to Australia. You'll probably move to Canada,' she told an Australian journalist Michael Usher. Raven-Symoné, actress and TV host, said Canada. 'If any Republican gets nominated, I'm going to move to Canada with my entire family,' she said. Note that she's leaving this contingent on any Republican candidate winning the election, not just Trump. Whoopi Goldberg, actress and TV host, said unspecified location. 'Maybe it's time for me to move, you know. I don't want to leave America, but if this is America, I don't want it.' Omari Hardwick, actor from Power, said Italy. 'I'll be in Denver, Colorado, or Italy if Donald Trump wins the presidency,' he said. 'That's a wrap.' Miley Cyrus, pop star, said unspecified location. 'My heart is breaking. I am moving if he is president. I don't say things I don't mean!' Ruth Bader Ginsburg, Supreme Court Justice, said New Zealand. 'I can't imagine what the country would be like with Donald Trump as president. For the country, it would be four years. For the court, it could be - I don't want to think about that.' According to the New York Times. Amy Schumer, comedian and actress, said Spain. 'I will need to learn Spanish because I will move to Spain or somewhere. It's beyond my comprehension if Trump could win,' she told BBC Newsnight host Katie Hopkins."
Fed Up,2016-11-09T17:28:00.000+02:00,100percentfedup.com,Real,Goodbye to Hollywood celebs who threatened to leave us - let's help them hold to their promise.,"Students expressed fear about a Trump presidency with messages about Hitler and #NotMyPresident. Paul Joseph Watson says this is finally getting ridiculous. The biased University of Michigan president is offering students assistance with the results of the presidential election. The president wants to ensure that students know the university remains committed to its responsibility as a school, apparently committed to education, discovery, intellectual honesty, diversity, equity, and inclusion for all members of the university community. The election coverage was an opportunity to visit with students and staff about the results, watching the event at Ginsberg Center in Michigan Union to absorb the results of yesterday's election and its implications, and to discern the long-term impact on the university and the nation. In the immediate aftermath of this close and highly contentious election, we must embrace our responsibility as a university community - a responsibility rooted in our commitment to education, discovery, intellectual honesty, diversity, equity, and inclusion. Together, we must engage respectfully across ideological differences with those who feel marginalized, threatened, or unwelcome as we pursue knowledge and understanding. As always, our students, faculty, and staff are at the heart of the University of Michigan. Reports indicate that members of the community are offering students planning a vigil tonight on the Diag. The Center for Research on Teaching and Learning also has numerous resources for faculty seeking to cultivate classroom environments responsive to national issues. Also, everyone should be aware of plans for events at the Gerald R. Ford School of Public Policy holding a post-election discussion in Weill Hall's Annenberg Auditorium with speakers including former Congressman John Dingell, former Ambassador Ron Weiser, and faculty members Mara Ostfeld, Betsey Stevenson, and Marina Whitman. The History Department has organized a community discussion for faculty and students with historical perspectives tonight in Tisch Hall. The Office of Student Life has resources and referrals for campus students, faculty, and staff. The location is Michigan Union's Willis Ward Lounge. The Office of Multi-Ethnic Student Affairs is offering space for members of the community to connect. Hours for MESA's office in Michigan Union Room 3200 and the Ginsberg Center. Counseling and Psychological Services office is facilitating a post-election dialogue about impact, perspective-taking, and moving forward. This event is part of Student Life Professional Development Conference at Michigan League's Henderson Room. Schools, colleges, and offices across campus are planning similar events as well. Thank you to everyone for helping us come together. Anyone scheduling an election-related event should add it to the University of Michigan events calendar. We proudly embrace the opportunities for our students, faculty, and staff at this great public research university. Governed by elections, we often see times of great change. Our values have been shaped over the course of many years, and our mission remains as essential to society as ever. We serve Michigan and the world through our preeminence in creating, communicating, preserving, and applying knowledge and art, and our academic values include developing leaders and citizens who will challenge the present and enrich the future. We look forward to working together to advance this mission in service to the public good, ensuring that the University of Michigan is always welcoming to all members of our society. Sincerely, Mark Schlissel, President."
Edjenner,2016-11-10T02:37:06.677+02:00,100percentfedup.com,Real,"No kidding! Colleges give students 'safe spaces' to cry about Trump win, threaten students over pro-Trump chalkings.","Republican politicians like Ohio Governor John Kasich refused to get behind Donald Trump - it turns out Trump was right. He didn't win despite the massive force of Never Trumpers in the party to defeat Obama by running against Donald Trump. Trump would have been beaten at first glance. Tuesday's vote shows 98% of precincts reporting that Hillary Clinton got 6 million fewer votes than Barack Obama did in 2012. The conclusion is that Clinton failed to reach the White House because she failed to energize the Democratic base. The truth is that she underperformed relative to Obama's totals in key Midwestern states: Ohio, Michigan, Iowa, and Wisconsin. Clinton virtually matched Obama in battleground states like Pennsylvania, North Carolina, Virginia, Nevada, and New Hampshire. What's more, she actually surpassed Obama's vote total in Florida, the country's biggest swing state. In 2012, Obama won Florida with 4.2 million votes; Clinton brings that question. How did Donald Trump beat his Democratic opponent when she deserved more?"
Fed Up,2016-11-11T15:13:00.000+02:00,100percentfedup.com,Real,BOOM! How President Reagan handled protesters: 'You negotiate and negotiate.',"A Trump supporter wearing a Trump-Pence t-shirt confronted a fly-by reporter from MSNBC who was one-sided in reporting and demonizing Trump. Brave New Yorkers are protesting the violence calmly. MSNBC found this interesting."
Fed Up,2016-11-10T08:41:00.000+02:00,100percentfedup.com,Real,Tomi Lahren's message to celebrities who said they'd move to Canada if Trump won.,"Donald Trump was willing to give up his fulfilling life for decades to step up and take control of the out-of-control government. He sacrificed for the country by making these sacrifices. Loudmouth liberals like Robert De Niro have gotten accustomed to this. De Niro has been vocal in his opposition to the wildly successful businessman Donald Trump. He strongly hates Trump and angrily stated he'd like to punch Trump in the face. After Trump's election landslide, De Niro is now behind Trump. The rioters terrorizing cities across America are anti-Trump rioters breaking windows using baseball bats to smash windshields of innocent citizens trapped in these hellish protests with no way to escape. Women taking part in these protests are getting punched in the faces by men, also taking part in these George Soros-funded protests where American flags are burned and families walking through cities are subjected to vile, disgusting, and hateful language."
Edjenner,2016-11-12T19:55:23.883+02:00,100percentfedup.com,Real,"De Niro wanted to punch Trump in the face, supports anti-Trump rioters, now wants Americans to see his movie.","John McNaughton is an American painter whose subject matter and intensity portrays the current government as troubled and corrupt. He hasn't forgotten this painting and its amazing symbolism. Here's how McNaughton describes the painting: Against the background of a darkening sky, the presidents of the United States gather at the White House to commemorate a great event. In the hand corner of the painting sits Obama with his head bowed, appearing distraught and hopeless as he contemplates the future. The other presidents console him, looking in his direction. Modern presidents seem to have done well, while modern presidents are seemingly oblivious to anything, congratulating themselves on their great accomplishments. Paper and trash are blowing in the wind - crumpled dollar bills, legislative documents, whispers of the Constitution beneath Obama's foot. Barack Obama has forgotten them. McNaughton never sells his original paintings with one exception - this painting went to Sean Hannity. Hannity told Donald Trump, 'This is awesome, huh?' according to McNaughton."
Edjenner,2016-11-13T06:02:46.689+02:00,100percentfedup.com,Real,He's never sold an original painting before now - and this one's going to the White House.,"Dear Abby: She supported a history of criminal activity, married a rapist, let men die in Benghazi, put national security at grave risk by leaving classified emails on a private server, and took money from nations that throw gays off rooftops and treat women like cockroaches. She's sick and unfit to serve even one term, but I supported her anyhow because she's a Democrat with a vagina and had a chance of winning the presidency. I signed a petition saying Trump didn't win, but Hillary should get the vote. Okay, let's address this. Hillary should get the vote, but it isn't an Electoral College situation. This isn't an awful thing. In fact, it's an awful thing to think about - the great Electoral College protects the importance of every vote and is also uniquely American. It demonstrates, once again, the brilliance of our founding fathers. She's going to get more actual votes cast than Trump. Here's why: votes are counted, but the votes cast in certain states don't count absentee ballots unless the outstanding absentee ballots are larger than the state's margin of difference. If the margin of votes counted exceeds the absentee ballots outstanding, the state doesn't tabulate the outstanding absentee ballots because they wouldn't influence the election results. So millions of absentee ballots aren't counted every election cycle. Who votes by absentee ballot? Students, overseas military, businesspeople on trips, etc. Historically, the breakout of absentee ballots has been heavily Republican. In 2000, Gore won the popular vote nationally by 500,000 votes. Liberals screamed bloody murder. Yet there were 2 million absentee ballots in California alone whose breakout yields a 2-to-1 Republican vote advantage. Had Bush gotten a 2-to-1 vote margin from California's uncounted absentee ballots alone, Bush would have won Gore's popular vote victory. Headline that in the New York Times or on NBC Nightly News! You're kidding. You're getting upset about the popular vote/lose electoral college scenario instead of thanking God that someone else in California can't determine every election. The Electoral College brilliantly smooths out the variances in voting proclivities among states and regions - farmers in farm country, importers and exporters on the shore, all are equal to Madison Ave. execs and factory workers in Tennessee. Without it, the shortcomings of the popular vote would make it meaningless in heavily populated states, and vice versa. The Electoral College ensures the country's entire population isn't subject to the disproportionate voting preferences of populous states. American Thinker."
Edjenner,2016-11-13T06:02:47.949+02:00,100percentfedup.com,Real,Sorry liberals - your petitions won't change the fact that Hillary lost the vote.,"Mark Cuban had a secret dislike for Trump and supported crooked Hillary. On Fox with Neil Cavuto, Mark said 'If Donald wins, no doubt the market tanks.' Well, that was wrong. Cuban, here's what happened: the market and stocks rallied. The Dow industrials jumped 250 points in a surge of financial, healthcare, and industrial stocks as investors bet on infrastructure spending promised by President-elect Donald Trump. The Dow Jones Industrial Average (DJIA) gained 250 points, briefly surpassing an all-time closing index high of 18,800 points, the highest level since August 15th. Pfizer Inc. (PFE) and Caterpillar Inc. (CAT) posted gains, rallying with Cuban. You reminded us about economics when choosing a candidate for president - your loss didn't cost us. Cuban, cheers!"
Edjenner,2016-11-14T08:35:23.027+02:00,100percentfedup.com,Real,Trump supporter gets brutal beating from black mob caught on video - asks 'Is this America?',"Filmmaker Ami Horowitz takes to the streets of Berkeley with white liberals about voter ID laws. He asks whether voter ID laws suppress the black vote, whether voter ID laws are racist. The stunning and telling responses from elitist liberals show that Horowitz then goes to black citizens in Harlem who call out the racist generalizations. The white liberals in Berkeley are the racists. Wow."
Edjenner,2016-11-15T09:43:45.343+02:00,100percentfedup.com,Real,Wow! White liberals suggest blacks are too stupid to get IDs - can't figure out the internet.,"Political activist and Hillary supporter Amal Clooney traveled to Texas to warn Americans that elected President Donald Trump's tough immigration policies weren't getting the memo. Trump's tough immigration stance catapulted him from the heap of crowded pack of GOP primary contenders. It wasn't that arrogant liberals and her husband had great confidence there would never be a President Trump. Amal should've traveled to border towns where illegal immigration is affecting the nation - where aliens crossing borders illegally have destroyed property of American ranchers and threatened the safety and security of American citizens living in homes near the Mexican border. In Texas, Amal Clooney warned that President-elect Trump's proposals are violations of international law. Speaking at a Texas conference for women at the Austin Convention Center, the international human rights lawyer and wife of George Clooney shared her concerns about America's reputation. The real estate mogul's plans, she noted, include Trump's campaign promises to impose a religious test for people entering the US. The fact is that state-sponsored torture of families of suspected terrorists - these things are violations of international human rights law and values that underlie this country. The 38-year-old wife expressed concerns about America's reputation. 'As a country with a human rights record and moral standing at risk, there's a concern abroad about these things going on, about where we're going from a moral standing internationally,' according to the Hollywood Reporter. The nation's security and sovereignty shouldn't have to worry about what other countries in the world think. Amal and Hollywood actor husband George were staunch Hillary Clinton supporters who said Trump was wrong. Amal Clooney said Trump has challenged her with his extreme views. George Clooney used to whine to the press about giving Trump favorable press coverage, leading up to his being a candidate for the Republican nomination, saying 'He's building walls and excluding Mexicans. There's a complete shutdown of Muslims entering the country.' His infamous speech about Muslims saying 'I don't believe they have a life, I don't believe they respect our system,' Clooney said."
Edjenner,2016-11-20T03:53:12.132+02:00,100percentfedup.com,Real,LOL! British wife of lib actor who said there would never be a President Donald Trump warns Americans about President-elect Trump.,"Rafael Salamanca got schooled by Tucker Carlson tonight in an epic throwdown of proportions. When reality hit, the councilman kept repeating talking points, but brilliant Tucker Carlson set the facts straight."
Edjenner,2016-11-22T08:17:53.961+02:00,100percentfedup.com,Real,Donald Trump calls meeting with press and dresses down fake news networks - everyone but CNN says he's a liar and should be ashamed.,"Donald Trump skips traditional protocol and delivers his transition message straight to the audience. Members of the theater were booed when Pence attended the theater. During the cast's curtain call, cast member Brandon Dixon lectured Pence after the performance, publicly shaming the audience. Cast members of Hamilton, with Dixon's message approved by creator Lin-Manuel Miranda, director Thomas Kail, and producer Jeffrey Seller, told the New York Times: 'Sir, we are the diverse America who are alarmed and anxious that your administration will not protect us, our parents, our children, or defend us and uphold our inalienable rights. We hope that this show has inspired you to uphold American values on our behalf.' Dixon was reading the message aloud while cast members stood behind him. When Radar Online was able to investigate whether the actors had voted, it revealed that none of the leads had voted in years. Dixon's records show he didn't vote in President Obama's 2012 reelection bid. Javier Muñoz, playing the titular role in Hamilton, is registered to vote but didn't vote in the 2014 midterm elections and hasn't had a record of voting since 2008. Seth Stewart, who plays Thomas Jefferson, voted for Obama in 2008 but hasn't voted since. Okieriete 'Oak' Onaodowan, who plays James Madison and Hercules Mulligan, is registered to vote but hasn't had a record of voting since 2008. Since the clash between the Hamilton cast and Pence, Fox News reported that Pence wasn't offended by the message or the booing. 'That's what freedom sounds like,' according to the Daily Mail."
Fed Up,2016-11-22T21:26:00.000+02:00,100percentfedup.com,Real,Oops! Crybaby Hamilton stars who lectured Pence haven't voted in years.,"Shameful! This is the latest effort to push the narrative that Donald Trump is supportive of racist groups in full-court press mode. Going after neo-Nazi/alt-right groups who held a celebration of Trump's victory and grabbed media attention attached to Donald Trump supporters. There's a difference. President Obama marched with racist Black Panthers and went to a racist church for 20 years, yet Trump can't control what racist groups can't support him. It's sickening."
Edjenner,2016-11-23T01:48:30.528+02:00,100percentfedup.com,Real,White Trump-bashing lib gets reprimanded by CNN for using the N-word.,"Boom! Kellyanne Conway shuts down CNN's Cuomo. Barracuda Brigade: Kellyanne Conway is one smart cookie with comebacks that shut down Chris Cuomo's faux concern about the president tweeting. Kellyanne Conway defends Trump's Hamilton tweet and says she doesn't care."
Barracuda Brigade,2016-11-23T21:54:00.000+02:00,100percentfedup.com,Real,BOOM! Kellyanne Conway shuts down CNN's Cuomo.,"Sharia Law in America: Minneapolis Muslims are being recruited by terrorists. Barracuda Brigade reports that Trump keeps his promise about Muslims in the country. 100 Percent Fed Up says the isolation of the Somali Muslim community and the teaching of Sharia law in Muslim schools in Minneapolis are reasons to fear recruitment for terrorism. Assimilation hasn't happened and that's a huge problem. Pete Hegseth finds Mogadishu in Minneapolis, where Somali Muslims don't speak English and teach Sharia law in school instead of American law. The refugee resettlement program is a huge problem, bringing in 1.7 million mostly Muslims over 15 years. Defunding the program has ballooned far beyond what was originally intended. This is happening in your town. Here's the lowdown on the refugee resettlement program in America."
Barracuda Brigade,2016-11-23T21:06:00.000+02:00,100percentfedup.com,Real,Sharia Law in America: Minneapolis Muslims are being recruited by terrorists.,"Wow! Milwaukee's Sheriff David Clarke nails it about President Obama: 'He's like a tenant who's been evicted from his property and he's going to trash the place on his way out the door.' There's nothing that should be a surprise about Obama in his waning days, according to Sheriff David Clarke."
Edjenner,2016-11-25T09:24:40.752+02:00,100percentfedup.com,Real,Sheriff Clarke on Obama's final days: 'Obama's like a tenant who's been evicted from his property and he's gonna trash the place on his way out the door.',"In Austin, Texas, the scene of protests against President-elect Donald Trump turned violent when police officers were targeted over the weekend. Police officers were ambushed."
Shawn Helton,2016-10-29T04:22:00.000+03:00,21stcenturywire.com,Fake,FBI Redux: What's behind the new probe into Hillary Clinton's emails?,"A tidal wave of revelations is pouring out about the Clinton campaign as the presidential election draws close. The meltdown of the Clinton campaign continues to unravel following a series of troubling developments."
Mike Rivero,2016-11-02T01:43:00.000+02:00,21stcenturywire.com,Fake,DNC party corruption: Clinton campaign directly tied to disgraced DNC consultant.,"21st Century Wire: Patrick Henningsen of 21st Century Wire says that as the soap opera drags on, it's becoming evident that the Russian government didn't hack the DNC. Moscow isn't feeding John Podesta's emails to WikiLeaks, despite being deeply invested in the official conspiracy theory. It's a hard pill to swallow for the White House and Hillary Clinton campaign, who are married to the idea that Putin is hacking elections. In response, the president is weighing tougher economic sanctions, revoking diplomatic status for Russian envoys, and deploying newly developed malicious cyber-activity tools. Joe Biden wants to take action, threatening Moscow by saying, 'We're sending a message' about their capacity. It seems that ever since Washington started issuing threats to Russia, US-Russian relations have been trending downward. The defense industry and power struggles have infected America's left-wing with a formerly right-wing neoconservative hawks for war stance - holdouts that have infected America's left-wing as a firm plank of the Democratic Party platform, evidenced by Hillary Clinton's constant anti-Russian rhetoric this election cycle. The White House and Clinton have transformed Democrats into the vanguard of Washington's anti-Russia movement. Josh Rogin of the Washington Post reports that the Clinton campaign plans to escalate rhetoric against Russia if Trump wins. Trump has suggested Russia hacked Clinton's private server to release emails, but the Clinton campaign and Democratic surrogates bash Russia and Trump in a manner traditionally reserved for Republicans. Anyone paying attention knows the Russian hack talking point is purely political. Who's paying attention these days? You can trace the genesis of the Democratic Party's hardcore anti-Russian strategy to President Vladimir Putin's mild, passing remark about Donald Trump's GOP primary success - at which point Trump's political opponents targeted his words, comparing him to a dictator. They never pass up an opportunity to score political points. President Obama has acted on intensifying the Trump-Putin narrative to the level of a 'bromance.' 'You've had a career idealizing Ronald Reagan, but your party's nominee for president is kissing up to Vladimir Putin,' Obama said in October at a Clinton rally in Miami. Backed by Obama, the White House and Clinton are pressing ahead, blaming Russia for controversial DNC leaks and also for hacking election systems in Arizona - a charge devoid of evidence, full of innuendo and speculation. The media's coverage of this issue has been deceptive from the onset. A leading example is the release entitled 'Russian Hackers Targeted Arizona Election System.' The cocksure headline in the first paragraph always sounds definitive: 'Hackers targeted voter registration systems in Illinois and Arizona,' the FBI alerted Arizona. 'Russians were behind the assault on the election system,' the state said. But it advanced quickly into retreat and a zone of uncertainty. The bureau described the threat as credible, but the scale was unclear. Matt Roberts, Arizona Secretary of State Michele Reagan's result, said Reagan shut down the state's voter registration system, but nothing indicates hackers compromised any state system, county system, or stole any username, password, or single election official information from Gila County. At no point was there evidence - ever - just ambiguous statements from cyber security officials who agree it looks like Russian government-directed hack. American politicians are callous enough to tempt geopolitical conflict in order to serve short-term political ambitions. American political life has arrived at a cul-de-sac - translated from French as 'dead end' - where politicians in power are so insecure they makeup and propagate wild international conspiracy theories during a national election cycle. It's a depressing prospect, seeing a presidential election behind Clinton's wild, hyperbolic rants about the Kremlin and WikiLeaks. The White House and Obama administration have formally accused the Russian government of stealing emails from the Democratic National Committee and high-profile individuals like Hillary Clinton's campaign manager John Podesta, then giving them to WikiLeaks. Queue the national security politicians eager to hitch a ride on this bandwagon. Senator Ben Sasse (R-NE) on the Homeland Security Committee spouted that Russia will face consequences if Moscow orchestrated the hacks. 'Russian President Vladimir Putin believes Soviet-style aggression is worth it unless the United States can upend Putin's calculus with a diplomatic, political, cyber, and economic response,' Washington Post technology editor Ellen Nakashima reports. The evidence seems to rest on corporate alleged Russian government hacks by the cyber security company CrowdStrike, but actual specifics are never meant to be revealed - we're just supposed to take private firm CrowdStrike's word for it."
