author,published,site_url,label,title_without_stopwords,text_without_stopwords
S. D. Wells,2016-11-01T09:31:26.708+02:00,naturalnews.com,Fake,Jimmy johns owner trophy hunt extremely endangered female black rhino.,Retired fourstar general Donald Trump unfit president failed troops conference reporters gen john allen ret trumps remarks uninformedbut also directly undercuts courage commitment troops great exception feels personally operation encouraging efforts publicly disparaging Trump appears basic military activities hes interested learning experts thinkwould advise seems confident knowledge knowledge reveals doesnt rhetoric disrespect military leadership absence troops combat allies fighting dying means individual qualified commanderinchief military experts gen allen compelled criticize Republican nominee days presidential election supporting troops danger national security commander chief thanks Donald Trump Republican party party doesnt troops republicans gone America unamerican record presidential nominee doesnt respect men women risk country wont respect needs working Americans word comes mouth Trump continues America face Republican party.
"Mike Adams, Naturalnews Editor",2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Dakota access pipeline violence grows militarized police extreme force tear gas praying protesters.,Mike pences campaign plane slide runway landing laguardia airport york reports despite sliding runway barreling fence nobody injured incident nbc nbcnews pence campaign plane slid runway laguardia airport injured emergency crews nbcs vaughnhillyard reports bradd jaffy braddjaffy plane rough impact landed pilot slammed brakes travelers smell burning rubber cbs pence mud splashed windows cockpit plane emergency crews quickly activated craziest landing ive ever experienced pence fox cbs notes laguardia notice mike pence campaign plane slides runway landing laguardia airport sean colarossi thu oct.
"Ethan A. Huff, Staff Writer",2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Health experts remedies fighting.,Thu oct amazing often microphone root presidential candidates troubles bill oreilly Donald Trump access hollywood tape Republican nominee caught bragging sexually assaulting women though defense strategy least comes issue blame microphone oreilly thinks winning election release Trump repeated locker room talk complaining microphone shouldnt allowed capture shockingly express regrets language sean colarossi seancolarossi locker room talk microphone supposed illegal act nbc supposed private dressing room amazing often microphone root presidential candidates troubles also noted trumps complaint dressing room breached history storming dressing rooms teenage pageant contestants years oreilly legal action nbcs role uncovering releasing tape Trump youll comes Trump promised sue growing women forward saying sexually assaulted Trump also absurd complaining rigged voter fraud widespread polls theyre rightwing fox Donald Trump managed prove dangerously unfit president.
J. D. Heyes,2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Fda withdraw generic adhd drugs determining therapeutic effects.,Gravis Clinton times tied overall Democratic nominee beating Trump average points days millions Americans cast ballots electoral college realclearpolitics shows Clinton ahead states total electoral votes states leads arizona red state republicans nominated Trump things perspective barack Obama leading mitt romney single percentage point close presidential contest Obama easily cnn cable networks plaster close race chyron networks claiming Donald Trump making race heres thing contest Clinton Trump naturally tightening polls doesnt mean becoming close race despite poll showing Trump gaining ground Clinton durable fivethirtyeight tackles question everyone asking presidential race tightening answer jim roberts nycjim looks silly trying clintontrump race nailbiter ages also ratings Clinton supporters previously assumed race bag candidate becoming complacent recognize least cable race becoming close lastminute boost energy among voters fear Trump presidency.
Amy Goodrich,2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Remove uric acid crystallization joints.,Hrafnkell haraldsson fri oct election days away Trump donated promised wont invest campaign wonder Trump campaign wishes less hats polling war chest compared clintons always others blame trumps list plotting grows inverse proportion polling numbers Trump campaign meaning Donald Trump hats fec filings polling unsurprisingly behind polling leading precisely zero polls election sweet hats abraham lincoln Trump hats direct mail polling jack jackminorjr Clinton times cash Washington reporting days Trump raised half Clinton campaign finance reports biggest million sex assault tape released tells base Trump claimed money campaign yeah guy wont autographed sports memorabilia uses peoples money election days away donated giving campaign days inkind contributions thats Trump wont invest campaign point Trump pulled Clinton campaign pulled period less leaves war chest going final stretch Donald Trump great businessman twice collateral hats paying staff gets maga hats campaign sells styles hat apiece huffington federal election commission filing Trump America great committee shows Trump donors money book presumably art profited personally royalty payments resold autographed copies book campaign pays rent campaign headquarters Trump crowd geneva ohio Hillary Clinton never earned honest dollar well thats Trump presidential nominee White House turning personal profit looks though Trump point diminishing returns selffund campaign promised barely half nothing defeat looms potential profit evaporates fec.
Vicki Batts,2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Foods naturally unclog arteries prevent heart attacks.,Debate rep tammy duckworth sen mark kirk ril Senate seat springfield illinois kirk mocked duckworths ancestry saying rebuttal cost war forgotten parents thailand serve george Washington remark response served nation uniform going revolution daughter American revolution courtesy deadspin senator mark kirk mocks disabled iraq war vet tammy duckworth debate mixedrace heritage deadspin deadspin kirk course claimed military honors fact attack duckworth height hypocrisy mocking ancestry appalling Republican position restated kirk okay country youre white kirk campaign apologized kirk Trump quit misogynist apparently okay racist duckworth served since American revolution wasnt joking kirk straight mom immigrant dad served nation uniform since revolution ilsen tammy duckworth tammyforil illinois senator unendorsed Donald Trump malignant clown calling malignant clown latest kellyanne conway opportunity gloat tweeting mark kirk unendorsed partys presidential nominee gotcha luck kellyanne conway kellyannepolls single sentence mark kirk proved dont Donald Trump deplorable.
Twain Yobra,2016-11-02T02:54:00.000+02:00,naturalnews.com,Fake,Biblical beginnings.,Jason easley fri oct cruel reality American electoral politics losers presidential campaigns banished national discourse process begun Donald Trump cruel reality American electoral politics losers presidential campaigns banished national discourse process begun Donald Trump despite fact Trump claiming presidential election going rigged stolen unfair cries deaf ears latest Washington tracking poll confidence votes counted correctly points respondents believed voter fraud occurs often dropped expressing concerns votes counted accurately dropped Trump supporters split whether votes counted accurately shift effective job president Obama addressing concerns voters treating Trump candidate going election indicators presidential elections outcome election draws question voters Hillary Clinton dominant question voters believe election hint voting process tuning losing candidate history party system losing candidates refuse away sarah palin viewed annoying relics refuse acknowledge trumps fifteen minutes fame national stage coming words poison damage country cultural level needs discussed changing minds winning election looks voters process banishing Trump political island.
Twain Yobra,2016-11-02T02:53:00.000+02:00,naturalnews.com,Fake,Reasons consume,Washington Donald Trump raised million presidential campaign committee days half Democratic rival putting severe financial disadvantage crucial final days White House contest campaign finance reports filed gop presidential nominee million campaign coffers oct compared Hillary clintons million cash reserves joint fundraising committees clintons war chest million trumps totaled million trumps total fundraising dropped days million close nothing national presidential campaign closing weeks race Trump needs boots ground Republican vote presidential campaign debt tune million isnt going lastminute blitz Trump reservation television Republican nominee directly voters election plan Trump campaign limp lots rallies trumps ego effective getting voters polls Trump promised donate million campaign million billionaire promised selffinance presidential campaign ground Trump times money campaign reimbursements businesses fundraising indicator expected election outcomes money tends winner election Hillary Clinton trouble raising money suggests enthusiasm among supporters trumps cash crush points depressed base doesnt expect Trump done talked game bankrupting Republican party personal gain convincing republicans nomination history trumps biggest con.
Hesh Goldstein,2016-11-02T02:52:00.000+02:00,naturalnews.com,Fake,Daily tip health jumpstart weightloss.,Trump campaign desperate openly celebrating reopening fbis investigation Hillary clintons emails Trump campaign manager kellyanne conway tweeted great campaign FBI ing emails Clinton probe cnnpolitics kellyanne conway kellyannepolls problem idea emails Donald Trump Republican party Clinton beating Trump FBI investigation emails Clinton Trump congressional hearings emails Trump FBI investigation emails Clinton Democratic nomination emails point Hillary clintons emails arent issue majority voters arent republicans election dont care emails compared Trump sexually assaulting women paying federal income taxes sued states fraud emails quaint political scandal simpler also never shred proof Hillary Clinton anything republicans cant basic hurdle needing actual evidence conspiracy Hillary Clinton facing Donald Trump election moron desperate campaign manager clinging believe reopening investigation difference election voters speaking dont care Hillary clintons emails.
Tru Foods Nutrition,2016-11-02T02:49:00.000+02:00,naturalnews.com,Fake,Interesting fun facts stethoscope.,Jason easley fri oct Donald Trump wants arizona Republican column limited money resources Hillary Clinton campaigning red state Donald Trump wants arizona Republican column limited money resources Hillary Clinton campaigning red state Clinton Democratic nominee spending campaign arizona Hillary Clinton campaign phoenix arizona days election Clinton lay stake election voting election history Clinton urge arizona voters advantage inperson voting voters check registration status vote location fact Clinton reliably red arizona final presidential campaign tells voters state presidential race Hillary Clinton position afford campaign trying red states blue Trump campaign deployed nominee mike pence utah bid red state falling looks devote resources saving arizona prevent Clinton winning state republicans elections Trump campaign nominee campaign million afford air battleground states Clinton campaign trying stretch Trump point making arizona brilliant campaign outwitted Republican opponent.
Thefitgirl,2016-11-01T23:32:00.000+02:00,naturalnews.com,Fake,Cranberry juice prevent urinary tract infection study finds.,Ppp poll florida candidates vocal gun violence prevention perform well florida Democratic presidential nominee Hillary Clinton leads Republican Donald Trump points Democratic Senate candidate patrick murphy tied Republican incumbent sen marco rubio toone margin florida voters vote candidate Senate supports strengthening gun laws suggesting ample room growth gun safety candidates election poll conducted ppp Americans responsible solutions pac illustrates dilemma florida Senate race democrats Democratic leadership divided spending money florida polls suggest sen marco rubios Democratic challenger rep patrick murphy chance winning seat rep murphy beat sen rubio defeat rubios national political career least force florida Republican brakes plan president focus governor democrats chance marco rubio unemployment line rubio disinterested senator ted cruz seems interest Senate seat platform launch presidential ambitions rubio service constituents doesnt deserve return Senate sen rubio refused commit serving Senate term voters commitment democrats chance solidify potential Senate majority sending marco rubio cash less weeks campaign theyd foolish marco rubio inches closer unemployment poll shows florida Senate race tie jason easley fri oct.
Thefitgirl,2016-11-01T23:28:00.000+02:00,naturalnews.com,Fake,Health ranger launch revolutionary certified organic nongmo preparedness food line.,Sarah jones fri oct Donald trumps Republican running mate mike pence finally hes offended Donald Trump bragging sexual assault insulting african Americans mexicans women gold star nope pence offended hasnt voter suppression efforts thats offensive language operation indiana governor mike pence msnbcs joe Donald trumps Republican running mate mike pence finally hes offended Donald Trump bragging sexual assault insulting african Americans mexicans women gold star nope pence hes offended offended language offensive actual suppression votes language operation.
George Zapo,2016-11-01T20:48:00.000+02:00,naturalnews.com,Fake,Clinton operative donna brazile political filth eradicate Washington Hillary Clinton cheat debates.,Revived Hillary Clinton investigation republicans brief slew facts devastating point republicans emails arent Clinton withholding receiving sending emails pete williams.
"Mike Adams, Naturalnews Editor",2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Painkillers linked increased heart failure risk.,Sarah jones fri oct Donald trumps message everything crap drowning economic hardship Trump fix slapped economy roars Donald trumps message everything crap drowning economic hardship Trump fix slapped economy roars advance estimate gdp third quarter Obama economy annual rate conservative wall street journal headlined economy roars third quarter jason furman chairman council economic advisers summarized numbers gdp percent annual rate third quarter export growth strength consumer spending flies face Donald trumps basic economic message doom gloom fix Trump economic plan creates least million jobs boosts growth percent revenue neutral trumps claims numbers trumps problem trumps economic plan giveaway percent isnt revenue neutral destroy million jobs Trump also struggled plan hurt economy conservativeleaning tax foundation trumps plan cost trillions dollars incomes percent trumps tax plan cost million jobs released moodys analytics Hillary clintons economic proposals millions jobs boost economic growth higher current projections shows implemented Democratic nominees agenda million jobs accelerate economic growth annual average percent trumps plan moodys estimated unemployment spike percent million Americans economy weaken significantly trumps economic policies fully implemented proposed economy suffer recession begins extends longer great recession yikes Trump sells plans broadly negative message often strays facts Trump earned pants fire politifact claim presidential announcement speech quarter gross domestic product zero ever never zero also note finally since Trump attacking Obama quarter growth well throw quarters negative growth since world war occurred Republican presidents Democratic presidents todays economic numbers Clinton argument vote record setting job growth numbers economic growth president Obama Hillary America senior advisor jacob leibenluft pounced numbers todays gdp release shows economic growth fastest pace years Hillary Clinton believes economy works everyone independent experts agree plan goodpaying jobs investments infrastructure innovation education economy roaring president Obama numbers suggest Democratic president Donald Trump keeps saying Clinton years Obama makes sunny case Trump struggling days election numbers weight uphill battle reality doesnt agree Donald trumps vision America.
"Mike Adams, Naturalnews Editor",2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Truth zika grand medical hoax.,Jason easley fri oct Trump Trump stepped stage immediately wrecked chance republicans taking advantage Trump Trump stepped stage immediately wrecked chance republicans taking advantage Trump hyperbolic overdrive hampshire claiming fbis reopening investigation bigger watergate Republican nominee claim system rigged following FBI announcement clintons emails Trump remarks system rigged abc politics abcpolitics Trump ive previously rigged FBI theyre going ship folks theyre going ship theyre going great reputation speculation FBI emails stick original finding Hillary Clinton nothing Trump republicans jumping conclusions Clinton guilty evidence beliefs assuming FBI going evidence Hillary Clinton emails ticket getting Trump elected Trump political skills idea gentle touch Republican nominee destroyed gop using reopened investigation advantage letting habits lying changing positions whim hold scandal isnt going republicans hasnt wont trumps incompetence boost republicans gotten.
"L.J. Devon, Staff Writer",2016-11-01T13:00:00.000+02:00,naturalnews.com,Fake,Game closes clintons state turns massive collection criminally damning evidence Clinton crime forever.,Clinton scandal keeps getting republicans emerging emails FBI looking server reporting official newly discovered emails Clinton investigation private server reporting emails nothing Clinton campaign Clinton foundation Russian hacks state department emails emails server FBI director comey bungled announcement needs explain FBI analyzing doesnt sound anything Hillary Clinton scandal republicans evaporated quickly arrived development less initially Republican party wants risk losing house Senate seats days pursuing nonstory republicans talking clintons emails days Democratic party.
J. D. Heyes,2016-10-31T13:00:00.000+02:00,naturalnews.com,Fake,Food poverty million Americans struggle food table obamas economic schemes collapse.,Sarah jones fri oct protester thug Republican nominee Donald Trump yelled black kicked supporter trumps protester thug Republican nominee Donald Trump yelled black lectern rally kinston north carolina Trump suggesting Hillary Clinton protest Trump turns usual trumps paranoia kicked supporter named cary wearing gop badge holding letter supporting Trump urging offensive.
"Mike Adams, Naturalnews Editor",2016-11-02T07:13:15.455+02:00,naturalnews.com,Fake,Awarded contracting cancer johnson johnson talcum powder.,Sarah jones fri oct secretary Clinton pressure comey explain saying weve rumors dont believe incumbent FBI talking sink campaign Clinton laughed Hillary Clinton presser iowa respond questions FBI director james comeys decision violate hatch act participating political activities days election secretary Clinton pressure comey explain saying weve rumors dont believe incumbent FBI talking Hillary Clinton calls FBI release info explain issue question delay bradd jaffy braddjaffy American deserve complete facts immediately director doesnt emails referenced letter Democratic nominee thats incumbent FBI theyre talking Clinton Clinton pushed released delay investigation reports wasnt advance notice Clinton contacted comey issue voters emails Clinton responded minds emails mention million emails bush administration private rnc servers context issue republicans value kristen welker Clinton afraid sink campaign secretary Clinton responded laugh sink campaign secretary Clinton reporter shouts hrc walks Clinton lets laugh ruby cramer rubycramer Republican FBI director james comey house inform hopeful republicans emails relating clintons private begged investigation turns emails didnt clintons server doesnt giving republicans reason base needs vote federal employees forbidden participating political activities hatch act complaint lodged comey Hillary Clinton laughed else supposed point years republicans mined hopeful scandal doa press republicans absurd ridiculous never Clinton republicans press sink Clinton campaign America putins puppet laughs sexually assaulting women White House emails weve nothing gossip yeah dont dead dead wont spun blood match.
J. D. Heyes,2016-11-02T07:13:15.864+02:00,naturalnews.com,Fake,Americans health deteriorating obamacare life expectancies plunge.,Jason easley fri oct reason Clinton scandal getting pushed days election nothing trumps doa White House bid everything helping republicans control Congress reason Clinton scandal getting pushed days election nothing trumps doa White House bid everything helping republicans control Congress surface sudden revival Hillary clintons emails looks surprise designed Republican nominee Donald Trump problem theory democrats republicans acknowledge Trump toast unless Hillary clintons emails lol shooter grassy knoll nothing winning election fact emails FBI director investigating Clinton server Hillary Clinton presidential campaign emails catnip Republican voters promised years sending republicans Congress theyll Democratic president reason behind scandal revival days Republican congressional candidates going able campaign investigating Hillary Clinton Republican candidates pretend Trump doesnt exist pitch voters vote ill Hillary Donald Trump cause millions ballots cast swing states Trump organized trounced Clinton ground value scandal Republican party ballot Hillary Clinton scandal nothing Republican vote operation majorities Congress.
"David Gutierrez, Staff Writer",2016-11-02T07:13:16.134+02:00,naturalnews.com,Fake,Smart harmless pesticide patent monsanto change world.,Complaint filed FBI director james comey department justice office professional responsibility accuses interfering presidential election Democratic coalition Trump released announcing complaint Democratic coalition Trump filed complaint department justice office professional responsibility FBI director james comey interfering presidential election following fbis decision investigation secretary clintons emails close election federal employees forbidden participating political activities hatch act absurd FBI director comey Donald Trump days election scott dworkin senior advisor Democratic coalition Trump attack lifelong Republican serve bush White House undermine campaign comey needs focus stopping terrorists protecting America investigating presidentelect Hillary Clinton outrage growing comeys actions FBI investigation nothing Clinton emails server director comeys motives sending letter days presidential election questioned republicans democrats comeys actions politically motivated violation hatch act republicans initially viewed presidential election quickly exposed desperately political ploy American deserve explanation director comey letter released raises questions answers.
"Ethan A. Huff, Staff Writer",2016-11-02T07:13:24.317+02:00,naturalnews.com,Fake,Reasons drink lemon water stomach.,Sarah jones fri oct Donald trumps warnings nonexistent voter fraud problem Donald Trump supporter committed voter fraud voting twice Donald trumps warnings nonexistent voter fraud problem Donald Trump supporter committed voter fraud voting twice terri lynn rote booked jail felony charge firstdegree election misconduct arrested suspicion voting twice des moines register authorities registered Republican cast electoral ballots polk county held jail bond released terri rote caucused Donald Trump terri rote plans caucus tonight realdonaldtrump east des moines leigh munsil leighmunsil awkward republicans Trump supporters whove monitor areas liberals democrats vote voter intimidation also law fact Donald trumps unfounded claims election rigged Republican party sued voter intimidation trumps supporters arrested voter fraud makes sense.
J. D. Heyes,2016-11-02T07:13:24.325+02:00,naturalnews.com,Fake,Associated press reporter admits faking stories Hillary Clinton stunning admission reveals prints whatever clintons facts damned.,Sarah jones fri oct matthew miller self described recovering flack doj dscc schooled Republican FBI director james comey violating power lambasted commenting case days election former doj eric holder matthew miller self described recovering flack doj dscc schooled Republican FBI director james comey violating power lambasted commenting case days election department FBI strict rules ongoing cases director comey violated rules going original press conference case miller cnn latest example violates standing practice department anything trying influence election closing days election interpret closing days days alone days miller also held school comeys abuse power Hillary Clinton defend negative comeys public Clinton inappropriate abuse power matthew miller matthewamiller flagrantly violated doj rules press conference ground discussing case Congress matthew miller matthewamiller quickly releasing FBI rarely doubt future highprofile cases matthew miller matthewamiller violated seriously stretched doj rule precedent press conference original sin begat rest matthew miller matthewamiller todays disclosure abuse doj avoid publicly discussing investigations close election matthew miller matthewamiller public discussion often wont subpoenas steps leak election matthew miller matthewamiller voters interpret fbidoj activity neutral target investigation conduct matthew miller matthewamiller benign involve Clinton press voters opponent hay matthew miller matthewamiller takes original rule dont ongoing investigations multiply times close election matthew miller matthewamiller whatever reason theories comey continues ignore Clinton matthew miller matthewamiller FBI undoubtedly investigating links Russian hack manafort Trump campaign arent commenting matthew miller matthewamiller miller points smells learn linking emails Clinton info FBI wtf ken gude kengude problem comeys actions isnt investigating Hillary Clinton problem violating standing rules prohibit federal employees anything political election established rule ongoing investigations arent commented reasons simply done comeys reasons provides decision sense troubling seeing consistent breakdown tradition rulesagreements law surrounding Trump campaign seems lowered bar FBI director james comey schooled former doj abusing power sarah jones fri oct.
